User ID;Rank;Skipper;Team;Points
5fad3be9a73ee0501851e858;10529;TRANSMITER;TOP BG;45770
6187be372a05eec971d3d77a;10530;pesag; ;45764
5dbdc12098b1b8ca5940708e;10531;bubu 1948; ;45763
59ea2625e0750e372d64b6dc;10532;FakeNews RSA;e-Sailing South Africa;45763
5ca3d697517022fc09107bdd;10533;crech ar fur; ;45762
59c69a38b395b292ed6295ee;10534;laurent16;TEAM LEMAN;45760
5f52561152e859ef0300f45a;10535;TKO; ;45757
59d0ff17b395b292ed635e55;10536;NERE II; ;45756
5fe5fdb524ee492001596a6b;10537;Gaeti25; ;45754
5bb9e3ab517022fc09d18d4a;10538;Valaur-TP83;La Carlota TP83;45754
59e8c4d8e0750e372d6480d6;10539;92DVCA44; ;45754
63fd140b425cc9b985f55c1a;10540;bzh870; ;45752
5e8216eb080c8cbd4510c3f4;10541;X100pre Jc;No Money Sailors;45749
5fa701eca73ee05018912830;10542;CA17230; ;45741
5b042fa1517022fc09cd31ea;10543;Machin; ;45733
59c7ca74b395b292ed62a76c;10544;MEIZZE; ;45731
63c5971ef82cfb516e94e12f;10545;JJF; ;45724
5bdebcd2517022fc09d630eb;10546;Chris56; ;45712
618589562a05eec97171038a;10547;Jef2Sails ~^,^;SEAWOLVES-FIRST-ASSAULT;45709
59d0a5feb395b292ed633e98;10548;kikitraine; ;45708
5fa5bd82a73ee050183873ce;10549;LelionTux;dBfast;45708
5fa01740a73ee050189e7757;10550;Corsica1;Projection Virtuelle #9;45707
5d7d412c6f64cfd4343b2448;10551;Kulfredde;The Viking Tribe _) _) _);45707
5bddaea9517022fc09d55346;10552;raphklein57- LC;Les Champions;45706
5a5cb6947b296eaadfca389f;10553;Jo Fend la Bise;Les Frites Fringuantes;45705
5e77b82a080c8cbd450bf150;10554;aladdin29; ;45705
636bfedcd73c1c739fd4d3db;10555;Peter Parque;C'est te cae la vela TEAM;45701
5a08853b7b296eaadfc2bc20;10556;Kurun56 - PVe;Team VVe - Au Sec;45701
63c5bba46534801512756b32;10557;Arrese; ;45700
5bdea2f6517022fc09d5fbf0;10558;daizenshu_;Team VCN;45690
6307760d1f243ee3ec87ff27;10559;LULUDLC; ;45687
6090768d37e7cb7ea8c3b4b0;10560;ci70;Scuderia AZZURRA;45687
59f85e16e0750e372d67ed0c;10561;SEAMAP; ;45684
5f6e449e52e859ef03054a93;10562;Jacquouille56; ;45683
636553b82a9d99904a6e274e;10563;Piero56+; ;45681
59fefe58e0750e372d698f0d;10564;garosud; ;45678
59fd84aae0750e372d68b3ce;10565;LeLudol;Niconkanak;45676
5fa65d50a73ee050186eb02d;10566;soubfay; ;45675
5faef75406999515a3e31dca;10567;MACPoL;TERRIENS EN MER;45674
59fee0e0e0750e372d695c9c;10568;négus 85; ;45674
64da3e17fabd756940479cd9;10569;Matiasma;CNE;45673
5bdda2d0517022fc09d547e3;10570;mavia.fr - PV;Projection Virtuelle #2;45673
59c78881b395b292ed62a2a3;10571;asse12; ;45673
59d4cd9cb395b292ed6403c7;10572;jcl44;DEFI DU TRAICT;45672
5f9f4168a73ee05018cbec17;10573;catoche55-LESLy;LESLy;45671
62c073018c6fa6461883227b;10574;Blanche2022; ;45671
636685abcbb4cf6cfd6b7284;10575;bato72; ;45670
63c1bba004a2c0ee97121fa1;10576;CptBarbos; ;45668
59feec8ae0750e372d696da8;10577;gone4awhile; ;45663
59da06dee7821e295491a378;10578;SailCascais_PORT;Team Portugal_PORT;45658
5ebc3553080c8cbd4525bf07;10579;ePostmann;Team X Caprice/Fleur;45654
5f20f43952e859ef03f9df23;10580;FredX; ;45654
59c585a2b395b292ed62819b;10581;BINDELA; ;45652
5fad040aa73ee05018989ba0;10582;Hotgard;Les Belettes Brestoises;45651
5f931f29a73ee050185392b5;10583;casanono; ;45646
5e35e09c98b1b8ca5977e810;10584;Lulumarin; ;45645
5c27c99e517022fc09fe07ff;10585;MikroNisi; ;45643
5fa9c9aca73ee05018da330d;10586;Dodi21; ;45641
5bdedee5517022fc09d6a662;10587;Clarabelle; ;45635
5db4992034559d27edb98a36;10588;LouLou !;ultra;45624
6185c73e2a05eec971821f3b;10589;FredetValieCaen; ;45624
59c3f239b395b292ed6251fa;10590;ampliop;Marins virtuels;45622
5b10f8ba517022fc09cda7c8;10591;mru; ;45617
5fad8faf06999515a3c82b11;10592;Maolen; ;45614
6091562437e7cb7ea8ec16a9;10593;Nessun Dorma!;NIPPON eSailing Squadron;45612
5fb5788806999515a3b17abe;10594;Chamecy;Accroprono;45610
646102912b15bb5b6680b46d;10595;le taureau.NTL;NAUTILUS;45607
636fefdf4897a62158cc0616;10596;didi0159;TEAM Les 3 Arts - L3A;45605
59ff02cee0750e372d699e30;10597;lucky mushroom - SFT;SWISS FUN TEAM;45598
6006e51924ee4920016024d7;10598;Silverado; ;45594
5a1142367b296eaadfc3c678;10599;BobbyBzh56; ;45589
59dd1327e0750e372d636b16;10600;gabin45; ;45577
5bddfd74517022fc09d5af14;10601;GareAuChewie;Encore un rhum;45575
59cfe181b395b292ed633353;10602;norbre; ;45573
59c62e87b395b292ed628cf9;10603;amiral d aurigny;L4V Team;45571
59d50ee6b395b292ed641123;10604;wangan; ;45570
5bf861b1517022fc09ee6f6e;10605;Xcaliber; ;45569
5f9a75b8a73ee0501832d331;10606;Ludovoile;Les Pirates Des Océans #2;45567
59cbdcc5b395b292ed62df2f;10607;Rammer; ;45558
63b54766529e4dde7ac19a67;10608;PurplePower69;AUSTRALIA-INTERNATIONAL;45557
59c76489b395b292ed629f8b;10609;Kerguelen; ;45557
6231f8442a05eec9713eb843;10610;LE RADEAU DE LA MEDUSE; ;45554
5a0eb3ac7b296eaadfc38c80;10611;catdiver; ;45553
618809482a05eec971c04e2b;10612;OCCILI; ;45549
5faf9c2106999515a3e8b61b;10613;Petoo; ;45545
59cd1b6cb395b292ed62f3a6;10614;hilaire38; ;45541
5e7f2b6a080c8cbd450f962d;10615;Barbrousse;Les Saumons Frétillants;45532
59fef45de0750e372d697952;10616;PeterT198; ;45531
5fd639d624ee49200140d3b1;10617;will44; ;45525
5fa3d31ea73ee0501840eb87;10618;Virtual Lady;Sailing For Fun;45522
5f9851bba73ee0501883555f;10619;Davsoon74BOCA;Les Marins de France;45518
5e78dfe3080c8cbd450ca47b;10620;ace glace;Olympique de Marseille;45510
59d2afe1b395b292ed63bf99;10621;guillus;Team Nico44;45504
5fc650b706999515a315b604;10622;Martell; ;45503
5bdf074c517022fc09d7937c;10623;filczen2; ;45503
635522b5486e58b072f18611;10624;Avontour 4711; ;45503
59fc9b85e0750e372d688984;10625;bugul-noz; ;45502
60ad48e637e7cb7ea804b876;10626;OcéanoSaure;RAYS;45500
59d26660b395b292ed63aca1;10627;christ85180; ;45497
636baa7133fa7e42f777bb41;10628;Alf/29; ;45496
59e65f6ee0750e372d644297;10629;Sahnebutterhupfd0hle;Freiwache;45494
603dfd66d7d77a6aa4e54fc6;10630;zoro251;Team Tunis ;45494
5fb2533706999515a3dca021;10631;Ludolphin;Team MSCF NH90;45492
636bf35ac09651415a71b652;10632;boiboi35; ;45492
5fb6e23d06999515a3a79370;10633;Béarn;Alizés Sailing Team;45491
5f6c309252e859ef0304ea08;10634;J. mi-am-raph; ;45490
59ccd385b395b292ed62ed53;10635;CANCALAISE35; ;45487
59cfc1acb395b292ed632f84;10636;bachot_trevoltien;les meilleurs matelots;45486
642525ef46cbc691dd597d6a;10637;dzinglis; ;45484
5fb6a97a06999515a391a2fb;10638;lucala; ;45479
5a3f29f87b296eaadfc7be33;10639;SillyBilly067;Boxing Kangaroos;45478
59c536e0b395b292ed627311;10640;Jabbawocky;Samatom VR;45478
5fa50b08a73ee0501843ad13;10641;LaLicorne38 - TND;Les Ship Cargo Bulles;45476
5fa7aadda73ee05018fc14e6;10642;BenSolo76;Legend Squad Sailing;45471
636ab1aa4d76869430e1cb0d;10643;Flo29MX-C2B-ESF3;Coeur2Breizh-ESF3;45471
59e99994e0750e372d649af6;10644;Dunette1; ;45469
64c50b6ee358a0494f34247b;10645;Lemetalhurlant-V84;Vaucluse-V84;45468
59fed6cde0750e372d694de0;10646;Tirem29;Naval Group Brest;45468
59c3ba7eb395b292ed624a65;10647;jamalau; ;45468
61ae75be2a05eec9714284e9;10648;Capt'n Garlic; ;45468
59ff0c8fec355084ecddf0e8;10649;copane; ;45461
636b6beb81b28623cf689e67;10650;gnaffron25;Topogbm;45449
5fa7c9f9a73ee050185f3ea4;10651;ElstromDK;Team Denmark;45448
618955782a05eec97109acca;10652;Winnetou - C2B - ESF3;Coeur2Breizh-ESF3;45446
5fea412324ee492001f3ff99;10653;Jackguil; ;45445
5fa8f6ada73ee050184177d9;10654;toutoune91; ;45438
5dd7f8c398b1b8ca594d4b3a;10655;MAXBRU; ;45435
5fb8d99506999515a3d572c1;10656;arteuf-C2B-ESF3;Coeur2Breizh-ESF3;45429
59cf889bb395b292ed6328c4;10657;Pince-mi-Pince-moi;ACoZE;45424
5f9c50dba73ee050183fa719;10658;MAXENCE DE PARADOU;LES BARJOTS VENDEE GLOBE;45423
5fa18f37a73ee050185e3085;10659;didise;HOTMILK 49;45419
59f4f8d5e0750e372d67a33c;10660;jcromagne; ;45417
5fa6c986a73ee0501817864e;10661;Robert_le_Bougre;Les vieilles coques;45417
5fa6fa21a73ee05018e22864;10662;Coach56; ;45415
59c8de05b395b292ed62b5c8;10663;le812; ;45414
5a3c93bc7b296eaadfc7903b;10664;moonchaser;Crazy Canucks;45414
5bd0c25a517022fc09d26b03;10665;Sebcoug; ;45411
59c63814b395b292ed628dce;10666;skylark20140; ;45411
63663cefbdf9084acf224bfa;10667;RenoJack-BFC;Team BFC;45408
59ff4036ec355084ecde5d9b;10668;tiger4; ;45406
637e784c56cbeb71cb41d7c3;10669;Kiproko64; ;45403
59d8b767e7821e295491782f;10670;banzai38; ;45402
59c3da16b395b292ed624e42;10671;Incruspido;Euskal ItsasLapurrak  EIL;45400
5bdd5fc6517022fc09d50a66;10672;saeta;ADV;45400
5fe52d3024ee4920012f6be9;10673;nathL; ;45399
63a83dc6972838a26519f1c2;10674;Watsous; ;45398
5fa57073a73ee050186fe5ac;10675;pascalkoredmor; ;45396
59c4e99db395b292ed626888;10676;Willi Wau ~^,^;SEAWOLVES SECOND ASSAULT;45395
5bdeb3d5517022fc09d61a08;10677;phil0212; ;45394
5bded704517022fc09d681d2;10678;euskadi17;La Rochelle Nautic;45390
5bde2651517022fc09d5da3d;10679;Anne Bonny;No Money Sailors;45389
6016dbd4d7d77a6aa49df6ab;10680;Maurice06; ;45387
63c922a37ea991099e26f5ba;10681;Kirrul4tor; ;45387
5db5b69334559d27edba7d97;10682;Guest_1634550068;Honfleurais;45387
59ff7a367b296eaadfc01caf;10683;romano44460;On se la coule douce !;45385
5e0ac9a898b1b8ca59648b74;10684;gonesailing69;SEAWOLVES-NMS-ASSAULT;45380
5bd9c82f517022fc09d3b8a0;10685;Meumeu1D3R;Lemazacq;45378
5fa58526a73ee05018af8610;10686;Cap'tain Jojo;Breizhil Sailing Team;45376
5fa99baca73ee05018c335e8;10687;BabarEnJet; ;45370
5fd0031f06999515a320ca7f;10688;Arnaud Bali; ;45370
636b93040f1efc1b116cf6e7;10689;Ced la Quille 🥳; ;45364
63710fc4f3bd77ba8741071c;10690;Tonton Ludo;Il est où l'Irish?;45363
65469a6417f2afe8174e75c9;10691;Ahora; ;45362
5a039fcc7b296eaadfc1c9f0;10692;chantalou; ;45362
5fe0946124ee492001d45a0d;10693;PMD; ;45360
59e81952e0750e372d646b24;10694;High4077; ;45360
59c40165b395b292ed625494;10695;grounioute; ;45358
5bb0b493517022fc09d14c81;10696;pipiche; ;45357
61cdf5ec2a05eec971d0b6e3;10697;JemPal'O;Beaujol’Team;45357
59e6438be0750e372d643e8d;10698;blackdock;XV & 1/2;45357
5f96ff28a73ee05018720537;10699;la clé des vents;famille marois;45352
59e27514e0750e372d63e94b;10700;Ambrana; ;45350
5bda1041517022fc09d3db62;10701;mariejane2; ;45346
59cb7e3bb395b292ed62d720;10702;quem 25;Z3_Club;45339
5f78ba8652e859ef0307fa55;10703;mayoulune;Hiero-Gast-86;45335
5fa70e21a73ee05018896f87;10704;ZAHO; ;45322
5eac02bf080c8cbd452075a7;10705;skipperlouis.pv;Projection Virtuelle #3;45320
59d8caefe7821e2954917c56;10706;Vilda 1; ;45319
59cb5f34b395b292ed62d53f;10707;jamesea; ;45318
59d1dd5eb395b292ed638f6c;10708;tranquille37;37 Sailing Team;45315
5f96bb7ba73ee05018ae72a1;10709;ValRay; ;45313
619372df2a05eec971306cb1;10710;Trox 1; ;45311
6151b7fa2a05eec9711b52bd;10711;Buffalo Girls - AADU; ;45302
5f79a1d852e859ef03085c79;10712;nija; ;45299
5fa7e843a73ee050187589ac;10713;GuiguietMumu;Team Alan Roura;45285
5a415c737b296eaadfc7dcba;10714;le bousilleur; ;45282
59ce804eb395b292ed631515;10715;lilobulle;La Flotille Infernale;45281
5fa7f633a73ee05018257d95;10716;zebulette22;Team family plaiz!!;45280
5bdf3949517022fc09d8838a;10717;Iceman06;Les Fantômes des Bermudes;45279
5a5168957b296eaadfc9419f;10718;Shelby.;InternationalOffshoreTeam;45278
5bd1b8dd517022fc09d281eb;10719;Requinfuté;KerBreizh;45277
5fa708a3a73ee050181bcb95;10720;Erico14;Marins sans frontières;45271
5ab248407b296eaadfce91df;10721;Teamkiwi;Flying Kiwi;45271
59c9adf3b395b292ed62c057;10722;Dorf1; ;45269
636fd6a7f9bc26b5c70e66f2;10723;Zaboun; ;45268
618e974d2a05eec97154b91b;10724;Pépin PA;Power Team;45263
59d8cbf7e7821e2954917c7d;10725;Gigicar; ;45262
619a45862a05eec9712fc51b;10726;NP212 - LBP; ;45258
5f7f4fe852e859ef030ab96f;10727;Naturélosa;Le tridant des océans;45256
63665ea4e60ba489d97e50b8;10728;LEEROYE29; ;45256
5f12c3bf52e859ef03f7cc5b;10729;CDG;YCPMA;45250
636e256bf2ef3bf9f4d3ef1e;10730;Meleder; ;45248
5fa6c5c2a73ee05018cd60ed;10731;chrischris59; ;45244
5fba421b06999515a3c95d55;10732;BZHAF; ;45241
5e78ab22080c8cbd450c77d5;10733;Tpbob; ;45236
636c36493e31ff280bdd7dbd;10734;Tonio Air; ;45235
5fa55b6da73ee05018ed0812;10735;PCOFOREVER; ;45233
5fa82329a73ee0501870ba04;10736;Tartanpion52; ;45233
5fa79f14a73ee05018216d01;10737;Maaario; ;45231
5fbc23ad06999515a3e4eb11;10738;marama give;Les Herbiers;45230
5fa7d123a73ee05018471de7;10739;Rudvan;eSailing Racing Team Évo3;45227
5e7690a2080c8cbd450b633f;10740;CRICRI044; ;45226
5ef64e4652e859ef03f32db0;10741;miniMike72 - FAYC;FlorenceArthaud YachtClub;45223
5bd8add8517022fc09d37fc5;10742;titimarseille13004;74 seabirds;45223
5add4ff37b296eaadfcff580;10743;Vcan60; ;45222
5bd6e5fa517022fc09d3223b;10744;levcha; ;45220
5fbc1e6906999515a346b61e;10745;Bouki Family;la team Finistère;45219
59db15cbe7821e295491e4d7;10746;loane35; ;45212
59c2baa4b395b292ed6237dd;10747;FIGARO - LDLN;LDLN Sailing;45212
5db6298234559d27edbb19a1;10748;bibilau66; ;45211
5fa73604a73ee050182430c5;10749;pesketor; ;45207
5be5e615517022fc09dec0e1;10750;totof44;Les bretons du 44;45205
59e4a6ade0750e372d64199b;10751;WYCIWYG; ;45204
5fa6b891a73ee05018db557a;10752;Damavoï6; ;45203
5b127968517022fc09cdaffd;10753;EasyCat;KARUKERA RACiNG TEAM@VRO;45202
5f906b7552e859ef03121527;10754;tijean sur l'eau; ;45198
5a4269a57b296eaadfc7fab1;10755;cris49BZH; ;45196
5b1d7413517022fc09cdfc8b;10756;klid; ;45191
5fa7bbf3a73ee05018b6b67a;10757;OlivierGO;Groupe Apside 🔥;45190
5f41171652e859ef03fe3d46;10758;Jaja5656-VSA;vannes et ses alentours;45189
59d8ee50e7821e29549182bb;10759;SailingAuverTheSeas; ;45185
5fa836fda73ee05018295bcb;10760;Déso; ;45180
600b1e6b24ee492001e25c72;10761;vazivit; ;45178
5fa7c7d0a73ee050181b63ae;10762;teksou; ;45173
5fa91aa8a73ee05018569ea1;10763;Nadapa; ;45170
5fac3e5ea73ee050186299ba;10764;MarcopoloCRNA; ;45169
59c29e23b395b292ed6233a3;10765;marcus971;PASS'SPORT44 Armada;45169
59ed0a62e0750e372d65cf5b;10766;Mike57; ;45168
6469245b417604acc6565e79;10767;Knightfox; ;45165
5a229f797b296eaadfc53cab;10768;gmark; ;45156
640cab1d75184fdfde9b2058;10769;Run3168; ;45155
59cbd62fb395b292ed62ddb5;10770;alexus1111; ;45154
59c7ec59b395b292ed62a9d6;10771;Melochief;TEAM FRANCE REGIONS EVO 4;45154
62c0e4ec8c6fa64618999b78;10772;VkJy8C; ;45153
625003e28c6fa64618151616;10773;Infinite time; ;45152
5bd4e229517022fc09d2e66e;10774;Navylis;Il nage comment le chef ?;45152
5fa25781a73ee05018268b1a;10775;Gix @ Team AI;AUSTRALIA-INTERNATIONAL;45143
59ecce2ae0750e372d65a0a2;10776;lgi33; ;45141
59fef637e0750e372d697c63;10777;carnal; ;45138
5fce714906999515a33b43c0;10778;pierrelou; ;45134
59ec8b15e0750e372d6555e1;10779;Albatros des Alpes_TGV; ;45133
59fe0ee9e0750e372d68f89e;10780;atalh; ;45133
5fb03d5b06999515a3847ed8;10781;Cap pilar; ;45130
5b0827e6517022fc09cd5a3d;10782;calabera;calabera drink;45126
5fa821c9a73ee050182f8fdf;10783;Madelino; ;45126
59d2940fb395b292ed63b9ac;10784;Rumbito;Madrid Chulap@s;45124
5fa857f2a73ee05018e234b3;10785;jmichel73;Les Tarnais;45121
6114515f2a05eec971abe9c3;10786;Jean7moon;gabier n rigs;45119
5fa6bddda73ee050183d5959;10787;OLDEN 35;Les Affranchis.v2;45119
5e05607698b1b8ca59621c2c;10788;Munna_Marra;SEAWOLVES-NMS-ASSAULT;45118
59c7ab7cb395b292ed62a56f;10789;queven56; ;45117
5e78acbe080c8cbd450c795b;10790;Soleil du Roy; ;45117
59ea706fe0750e372d64ca94;10791;ruz birig; ;45113
5fa904eda73ee05018421348;10792;cycy24;TEAM BREVINOIS;45105
6367a6e1da117c7d5acfa034;10793;ribphil;Les Narvalos;45102
5fcbb4e406999515a383c369;10794;Kervaniet; ;45099
61840af92a05eec9717898c2;10795;Dam's DZ;kostum hall 3;45099
59cd8194b395b292ed62fab2;10796;pll23;En à vent BB;45091
59e7f821e0750e372d646a1b;10797;frank956;Skippers 2 Savoie - S2S;45091
59c79267b395b292ed62a39b;10798;SatyreCôtierVII_AVR;Alliance AVR / TPN;45087
5db5801834559d27edba2b89;10799;Justine81; ;45087
59ce88a1b395b292ed631658;10800;ymell; ;45086
60bc429437e7cb7ea877b496;10801;Ckbman01; ;45086
59c4a94fb395b292ed6262a7;10802;vano974; ;45077
63271640f5b29212a516a782;10803;Sbal427;Flatulence;45076
59c14a7db395b292ed6219f1;10804;CT 34;Regatta & Foils;45071
5fab71eda73ee05018e1afac;10805;Hot Dog from Behind;The Salty Seamen;45071
5dc2c1e898b1b8ca59431b16;10806;Seby02; ;45069
636eb6d41368b5577334848e;10807;JC074; ;45068
63b334c9283d9ee56f10c1c1;10808;Summerwind23;Hodge Squad;45064
5fbe51fb06999515a3be2341;10809;Tianav; ;45063
5db7284634559d27edbbe35d;10810;LOTUS85;Dissident Sailing Team;45060
6371de2f2c7fd6d752419919;10811;SPAT40; ;45059
59d34c75b395b292ed63ce6d;10812;pjcjj; ;45057
5ce2e3a9f6c716887cd97c4e;10813;Alia; ;45056
5fa53e05a73ee05018661bf8;10814;Supertubos; ;45053
635f61474588609e8b11401a;10815;#971~BaBy_DoLL;Gwada;45051
5da08bdb6f64cfd434477182;10816;Frogsail;TEAM LEMAN;45050
5b41be02517022fc09cf1646;10817;PinPin37; ;45048
5fbbeca806999515a3a20df9;10818;Albataar-BFC;Team BFC;45046
640942eee1d9edcebb3ad735;10819;Double Scotch; ;45039
6379fae3ba5b50a7762ed30c;10820;Tsurugi; ;45039
59ec3166e0750e372d652233;10821;laurentborde - ZDM;Lé ZAMIS DAMI du MONDE;45037
59ce199fb395b292ed630618;10822;hawa50-2-YWC;YES WE CAM;45027
59d2b4a6b395b292ed63c053;10823;grosrobert;Jambon Mogette Team;45022
59d10b4fb395b292ed636784;10824;Tom-Plouf-76;NAPs;45020
59c5025ab395b292ed626bb3;10825;fenris92; ;45019
5bd46eb0517022fc09d2d57f;10826;Tartine_73;Neptune73;45018
62397e792a05eec9719860d5;10827;Teamboat - PVe;Team PVe;45017
5fa5b30ba73ee0501895223d;10828;j2m ST CONGARD; ;45015
59cdf4a8b395b292ed62ff97;10829;CN87; ;45013
59d1f53ab395b292ed6394a5;10830;PILGRIM99; ;45011
5fa1b776a73ee050184335a3;10831;jagboat;les fadas de Nantes;45008
5fa90422a73ee05018227c36;10832;LoupV;Team Whisky;45004
59ff8d7b7b296eaadfc02e45;10833;kerraner; ;45004
642b310d97d9f8c5e93993dc;10834;CHAMPION1; ;45003
5fa534eba73ee05018e9157b;10835;marseillais 13;YCO3;45003
5fa7efdba73ee05018d8dad9;10836;OllGBZ;les inconts;45003
5fa11af6a73ee05018c5f6f4;10837;BrandonFairy;Orange à l'eau;44998
5e79c6b4080c8cbd450d387b;10838;OheMatelo; ;44997
5dcfa36e98b1b8ca59497136;10839;lorgoff;La Jarrie;44997
5bdeb699517022fc09d62102;10840;madigan; ;44991
5a49d0c97b296eaadfc86fb4;10841;9force-AADU; ;44988
5cc02613517022fc0913b732;10842;pashed; ;44986
5fa6df7aa73ee05018c442a1;10843;BELEZA_680;Les Jouëts 680;44985
59c5041db395b292ed626bed;10844;tony2935-VSA;vannes et ses alentours;44983
636c0863a3f953902f094480;10845;Razmoket; ;44981
59fe1aa2e0750e372d690474;10846;le sprint; ;44980
635f8df2fdfcb4ab4ce46abd;10847;Valou 35;UniABord;44976
5e7b8a0d080c8cbd450e1ad4;10848;Fergus 1;team fondue;44976
63c037e689457d658f4857a9;10849;nunu 56;team AML;44974
5a00c8d17b296eaadfc0d73a;10850;Falin; ;44972
5fd2306606999515a33ecfb1;10851;jeffbec03; ;44967
5c337733517022fc090019de;10852;Maelström TR;Team Ripaille;44963
5fa879d5a73ee050183c504d;10853;tofvts; ;44958
59d12098b395b292ed637367;10854;john908; ;44956
5fa5b058a73ee050186dda50;10855;Pat La Breizh; ;44954
6368ce594cb6c7df748979f1;10856;Stuf11; ;44954
5fb7deca06999515a3b555f3;10857;JNRTX Voile; ;44950
59d143bdb395b292ed63804b;10858;aviateur; ;44949
5e5bdc32080c8cbd45012940;10859;Vinc2011;MiDaVi Vents d'Ouest;44947
59eaf28be0750e372d64d68b;10860;Lololortho; ;44945
5f6db4b952e859ef030533ba;10861;Kedoiw; ;44943
59ff0d2eec355084ecddf2a9;10862;Galinette_09; ;44939
5fb4e26406999515a32fdef2;10863;Psi1370; ;44937
5e481288080c8cbd45f81373;10864;teamemirates; ;44935
5f97ff03a73ee050185e8e21;10865;geoff53; ;44934
5bc6d721517022fc09d1dcc8;10866;Pierre_28810;Botte Vendée Globe 2020;44931
5fb283b706999515a30f2403;10867;kroocky; ;44927
59f2e6b0e0750e372d67503c;10868;Manu76; ;44925
5d8541726f64cfd4343daac6;10869;Ninix Madonna; ;44919
59dfbbfae0750e372d63ad70;10870;olivier35201;Sailors in the storm;44918
59cfccdeb395b292ed633107;10871;belzy69; ;44917
59fe1e96e0750e372d690771;10872;Pajot8; ;44914
59ce63cab395b292ed630fa7;10873;panilodie; ;44911
5fa7bbaea73ee05018aeb985;10874;stancactus; ;44911
59ec5eece0750e372d6533d4;10875;azertyuiop441; ;44910
5a0816f77b296eaadfc2a5a0;10876;Tony.25;la fine équipe;44910
636b9e4aac983ce80145648a;10877;Kaipinette;Émeraude kite;44905
5db1a59b34559d27edb7e9e3;10878;BAST 22; ;44903
5fb56c7706999515a3e5de69;10879;chris69210; ;44903
59c6802db395b292ed6293c1;10880;peka; ;44902
5fa58d8fa73ee050182fedae;10881;Onlywolf; ;44900
5e739164080c8cbd450a27b0;10882;abeille51; ;44898
5bd94094517022fc09d392dd;10883;venus1957; ;44893
63e26172be4ad02118dba058;10884;BALAO; ;44891
59c4e0aab395b292ed6267b0;10885;MarinaFunchal; ;44889
59c7b9d5b395b292ed62a661;10886;pinco144; ;44887
59c6bd3bb395b292ed6298d0;10887;EASY; ;44887
59ff2291ec355084ecde24d2;10888;u sordu;L'Ecume Des Mers;44886
63db6affef329ef0c37e1043;10889;Alexgallo67;TEAM ITALIA ;44886
5bcee433517022fc09d24740;10890;vieuxloupdemer; ;44886
59c5627fb395b292ed627b36;10891;le chouan85440;Les Pirates Vendéens;44885
59cf5b15b395b292ed6323a5;10892;alri37; ;44884
5fa97077a73ee05018260006;10893;Elsuen; ;44881
5fb700fd06999515a3a99edf;10894;Lili trace sa route;bzh port manec’h;44879
59db9a6ee7821e295491fe60;10895;U11;Ohmonbateau;44876
5be4e0c7517022fc09dd8e61;10896;TAB987;Les LoupsBars;44876
61ed3f9d2a05eec97118d4d0;10897;milou54;Les chagagnats;44870
63ac2e8bfcda42a73ce158e4;10898;SailFastOlli; ;44865
59c4fe54b395b292ed626b49;10899;mikespeed17; ;44857
59c5045ab395b292ed626bf7;10900;brutus85;Team Rasta Barket;44857
5fa80108a73ee05018545e82;10901;CH-in-CT;TEAM PASTA;44855
5fa7d7eea73ee05018ff36ec;10902;phil7479; ;44855
5d4033f7f6c716887c124b2b;10903;l-m;Ita-1;44853
59fe20a9e0750e372d6908bb;10904;heuresclaires; ;44850
59d0f5a7b395b292ed635493;10905;jamaica_1; ;44849
59c8888ab395b292ed62b114;10906;coursapresmoi; ;44849
5fd0e86c06999515a30a9ca4;10907;cuisse de lapin 44;LAVAL BZH RACING TEAM;44846
5f29d09852e859ef03fad7e5;10908;HUPE de la hurlette-HDKPE;HDKPE team;44845
5c22c766517022fc09fce848;10909;Bluey69 - AADU; ;44844
59c26e2fb395b292ed622d33;10910;Hymnia-EZ TheSeaCleaners;ExtaZ Sea-The SeaCleaners;44843
59d5059db395b292ed640f49;10911;lagadec; ;44841
622a3fc52a05eec971e1f479;10912;Hoopa; ;44840
5f9d7be5a73ee050185fd63e;10913;mamybisou;Vendée 1!;44839
59dd21dee0750e372d636d94;10914;Monty Carlow; ;44837
5d0f7ae1f6c716887cf24c68;10915;Esteban16;La France passion;44835
627d2a0d8c6fa64618467133;10916;CPPM; ;44830
5fa82bc9a73ee05018116370;10917;JP.49; ;44829
5fb05c7406999515a334a348;10918;Ahmidou;Thejackies;44829
5fa575fda73ee050180ad981;10919;lesken abers29; ;44829
6366d95d9760b9d6d5c617d1;10920;Guest_1667684701883; ;44828
5f9bdf72a73ee05018e910b1;10921;Kotare - Flying Kiwi;Flying Kiwi;44827
5fa702faa73ee05018a7e48c;10922;jmhplanquette;Cheveux aux vents;44824
5fa68c95a73ee05018ad3f0c;10923;Benfica17000;PORTUGAL II;44822
5fa91659a73ee05018b23bc3;10924;NIMBIN 1; ;44822
640a1ebdfc518bf1bf8079eb;10925;Prometheus_75; ;44820
59fd77b1e0750e372d68ab8f;10926;l eau ca mouille;TEAM LICORNE;44815
5c92259b517022fc090e87cd;10927;BlackMamaPearl; ;44814
5e542366080c8cbd45fdcfaa;10928;UnderCoverCat;Team Spirit by NVRZG;44814
59ee2e31e0750e372d663e30;10929;Molecula; ;44813
5fa789eba73ee05018480895;10930;Kkn7171; ;44811
5fad95c506999515a3dba59b;10931;Oki ho; ;44809
5be2c12f517022fc09dc0f2f;10932;Sonny65; ;44807
